,accuracy,loss,training_time
0,0.8817499876022339,0.44348862767219543,121.7704598903656
1,0.9628750085830688,0.1945444643497467,121.7704598903656
2,0.965749979019165,0.17864124476909637,121.7704598903656
3,0.9653750061988831,0.17193137109279633,121.7704598903656
4,0.965499997138977,0.1630171686410904,121.7704598903656
5,0.965624988079071,0.1557956486940384,121.7704598903656
6,0.9647499918937683,0.14948704838752747,121.7704598903656
7,0.9661250114440918,0.13669928908348083,121.7704598903656
8,0.9667500257492065,0.13829845190048218,121.7704598903656
9,0.9671249985694885,0.1279473751783371,121.7704598903656
10,0.9682499766349792,0.11772198230028152,121.7704598903656
11,0.9698749780654907,0.11436321586370468,121.7704598903656
12,0.9697499871253967,0.11560048907995224,121.7704598903656
13,0.9712499976158142,0.10793845355510712,121.7704598903656
14,0.9682499766349792,0.11925089359283447,121.7704598903656
15,0.9711250066757202,0.10606386512517929,121.7704598903656
16,0.9710000157356262,0.1033661961555481,121.7704598903656
17,0.9713749885559082,0.10617289692163467,121.7704598903656
18,0.9703750014305115,0.11455193907022476,121.7704598903656
19,0.9733750224113464,0.09461288899183273,121.7704598903656
20,0.9742500185966492,0.09506694227457047,121.7704598903656
21,0.9735000133514404,0.08967597037553787,121.7704598903656
22,0.9743750095367432,0.09543178230524063,121.7704598903656
23,0.972000002861023,0.10246901959180832,121.7704598903656
24,0.9725000262260437,0.10236094892024994,121.7704598903656
25,0.9726250171661377,0.0944296345114708,121.7704598903656
26,0.9728749990463257,0.09465668350458145,121.7704598903656
27,0.9728749990463257,0.09600695222616196,121.7704598903656
28,0.971750020980835,0.10501023381948471,121.7704598903656
29,0.9677500128746033,0.1267421990633011,121.7704598903656
30,0.9662500023841858,0.1326880007982254,121.7704598903656
31,0.9696249961853027,0.12376885116100311,121.7704598903656
32,0.968999981880188,0.12269473075866699,121.7704598903656
33,0.9679999947547913,0.12648867070674896,121.7704598903656
34,0.9679999947547913,0.13012976944446564,121.7704598903656
35,0.9674999713897705,0.13510484993457794,121.7704598903656
36,0.9652500152587891,0.16099895536899567,121.7704598903656
37,0.9663749933242798,0.1458452045917511,121.7704598903656
38,0.9664999842643738,0.1575063169002533,121.7704598903656
39,0.9662500023841858,0.15718241035938263,121.7704598903656
40,0.965749979019165,0.15026596188545227,121.7704598903656
41,0.9658750295639038,0.20574672520160675,121.7704598903656
42,0.9660000205039978,0.19968807697296143,121.7704598903656
43,0.9660000205039978,0.19671110808849335,121.7704598903656
44,0.9660000205039978,0.20111913979053497,121.7704598903656
45,0.9660000205039978,0.20454831421375275,121.7704598903656
46,0.9660000205039978,0.2042301446199417,121.7704598903656
47,0.9660000205039978,0.20413382351398468,121.7704598903656
48,0.9660000205039978,0.2028815895318985,121.7704598903656
49,0.9660000205039978,0.2038257122039795,121.7704598903656
