,accuracy,loss,training_time
0,0.8841249942779541,0.441817045211792,116.33722376823425
1,0.9635000228881836,0.1987978219985962,116.33722376823425
2,0.9647499918937683,0.18165042996406555,116.33722376823425
3,0.9648749828338623,0.17458702623844147,116.33722376823425
4,0.9651250243186951,0.16954518854618073,116.33722376823425
5,0.9645000100135803,0.166698157787323,116.33722376823425
6,0.9647499918937683,0.16078005731105804,116.33722376823425
7,0.9645000100135803,0.16435642540454865,116.33722376823425
8,0.9641249775886536,0.16136008501052856,116.33722376823425
9,0.9649999737739563,0.1550946682691574,116.33722376823425
10,0.9646250009536743,0.15390606224536896,116.33722376823425
11,0.9642500281333923,0.1579805165529251,116.33722376823425
12,0.9646250009536743,0.15340553224086761,116.33722376823425
13,0.9649999737739563,0.15189218521118164,116.33722376823425
14,0.9647499918937683,0.15093368291854858,116.33722376823425
15,0.9651250243186951,0.1467083841562271,116.33722376823425
16,0.9646250009536743,0.15548883378505707,116.33722376823425
17,0.9646250009536743,0.15061229467391968,116.33722376823425
18,0.9649999737739563,0.148137629032135,116.33722376823425
19,0.9638749957084656,0.14824260771274567,116.33722376823425
20,0.9651250243186951,0.14752209186553955,116.33722376823425
21,0.965499997138977,0.14957357943058014,116.33722376823425
22,0.9645000100135803,0.14802080392837524,116.33722376823425
23,0.9646250009536743,0.14647746086120605,116.33722376823425
24,0.9651250243186951,0.14969661831855774,116.33722376823425
25,0.9646250009536743,0.14822347462177277,116.33722376823425
26,0.9643750190734863,0.15205423533916473,116.33722376823425
27,0.9652500152587891,0.15261133015155792,116.33722376823425
28,0.9646250009536743,0.14690032601356506,116.33722376823425
29,0.9648749828338623,0.14828935265541077,116.33722376823425
30,0.9648749828338623,0.14711622893810272,116.33722376823425
31,0.9649999737739563,0.15123049914836884,116.33722376823425
32,0.9651250243186951,0.14399047195911407,116.33722376823425
33,0.9648749828338623,0.147745281457901,116.33722376823425
34,0.9647499918937683,0.1468231976032257,116.33722376823425
35,0.9648749828338623,0.1449737697839737,116.33722376823425
36,0.9648749828338623,0.15186986327171326,116.33722376823425
37,0.9649999737739563,0.14822764694690704,116.33722376823425
38,0.965749979019165,0.150246262550354,116.33722376823425
39,0.9651250243186951,0.14962700009346008,116.33722376823425
40,0.9651250243186951,0.14343732595443726,116.33722376823425
41,0.9649999737739563,0.15017586946487427,116.33722376823425
42,0.9641249775886536,0.15128330886363983,116.33722376823425
43,0.9652500152587891,0.1476152390241623,116.33722376823425
44,0.9652500152587891,0.14829474687576294,116.33722376823425
45,0.9653750061988831,0.14639845490455627,116.33722376823425
46,0.9652500152587891,0.15298941731452942,116.33722376823425
47,0.9642500281333923,0.1451454758644104,116.33722376823425
48,0.9645000100135803,0.14807340502738953,116.33722376823425
49,0.9652500152587891,0.14800120890140533,116.33722376823425
