,accuracy,loss,training_time,cpu_used
0,0.9367499947547913,2.5060391426086426,35.85975432395935,5.599999999999998
1,0.9437500238418579,1.259257435798645,35.85975432395935,5.599999999999998
2,0.9437500238418579,1.0404975414276123,35.85975432395935,5.599999999999998
3,0.9446250200271606,0.8336619734764099,35.85975432395935,5.599999999999998
4,0.9473749995231628,0.6015585660934448,35.85975432395935,5.599999999999998
5,0.9506250023841858,0.4892468750476837,35.85975432395935,5.599999999999998
6,0.9526249766349792,0.3863019347190857,35.85975432395935,5.599999999999998
7,0.9542499780654907,0.3398464322090149,35.85975432395935,5.599999999999998
8,0.9564999938011169,0.27768608927726746,35.85975432395935,5.599999999999998
9,0.9552500247955322,0.2800949215888977,35.85975432395935,5.599999999999998
10,0.9612500071525574,0.21670880913734436,35.85975432395935,5.599999999999998
11,0.9614999890327454,0.2018873244524002,35.85975432395935,5.599999999999998
12,0.9617499709129333,0.1860383003950119,35.85975432395935,5.599999999999998
13,0.9652500152587891,0.18374647200107574,35.85975432395935,5.599999999999998
14,0.9652500152587891,0.17212198674678802,35.85975432395935,5.599999999999998
15,0.965624988079071,0.16797466576099396,35.85975432395935,5.599999999999998
16,0.9651250243186951,0.16046646237373352,35.85975432395935,5.599999999999998
17,0.965749979019165,0.15764270722866058,35.85975432395935,5.599999999999998
18,0.965749979019165,0.1553848534822464,35.85975432395935,5.599999999999998
19,0.9642500281333923,0.15851373970508575,35.85975432395935,5.599999999999998
20,0.965499997138977,0.14932705461978912,35.85975432395935,5.599999999999998
21,0.9653750061988831,0.14805856347084045,35.85975432395935,5.599999999999998
22,0.965749979019165,0.14745959639549255,35.85975432395935,5.599999999999998
23,0.9652500152587891,0.1481463611125946,35.85975432395935,5.599999999999998
24,0.965749979019165,0.14163261651992798,35.85975432395935,5.599999999999998
25,0.965624988079071,0.15171772241592407,35.85975432395935,5.599999999999998
26,0.9661250114440918,0.1399267166852951,35.85975432395935,5.599999999999998
27,0.9661250114440918,0.14100632071495056,35.85975432395935,5.599999999999998
28,0.9652500152587891,0.14015451073646545,35.85975432395935,5.599999999999998
29,0.9664999842643738,0.14343661069869995,35.85975432395935,5.599999999999998
30,0.9658750295639038,0.13913945853710175,35.85975432395935,5.599999999999998
31,0.9664999842643738,0.13629910349845886,35.85975432395935,5.599999999999998
32,0.9663749933242798,0.1346530318260193,35.85975432395935,5.599999999999998
33,0.9652500152587891,0.14611539244651794,35.85975432395935,5.599999999999998
34,0.9662500023841858,0.1308615356683731,35.85975432395935,5.599999999999998
35,0.9666249752044678,0.1369452327489853,35.85975432395935,5.599999999999998
36,0.9664999842643738,0.13282643258571625,35.85975432395935,5.599999999999998
37,0.9663749933242798,0.13358908891677856,35.85975432395935,5.599999999999998
38,0.9664999842643738,0.13271211087703705,35.85975432395935,5.599999999999998
39,0.9668750166893005,0.12935969233512878,35.85975432395935,5.599999999999998
40,0.9666249752044678,0.1283167600631714,35.85975432395935,5.599999999999998
41,0.9663749933242798,0.12995614111423492,35.85975432395935,5.599999999999998
42,0.9672499895095825,0.12690190970897675,35.85975432395935,5.599999999999998
43,0.9664999842643738,0.12800322473049164,35.85975432395935,5.599999999999998
44,0.9676250219345093,0.12719309329986572,35.85975432395935,5.599999999999998
45,0.9671249985694885,0.12427359819412231,35.85975432395935,5.599999999999998
46,0.9679999947547913,0.12659862637519836,35.85975432395935,5.599999999999998
47,0.9666249752044678,0.12462549656629562,35.85975432395935,5.599999999999998
48,0.9662500023841858,0.12647484242916107,35.85975432395935,5.599999999999998
49,0.9672499895095825,0.12376825511455536,35.85975432395935,5.599999999999998
