,accuracy,loss
0,0.9207500219345093,25.05368995666504
1,0.9286249876022339,4.898309230804443
2,0.9303749799728394,1.6531251668930054
3,0.9381250143051147,0.7541521787643433
4,0.9520000219345093,0.43209630250930786
5,0.9611250162124634,0.33011966943740845
6,0.9618750214576721,0.29060959815979004
7,0.9632499814033508,0.2572116553783417
8,0.9638749957084656,0.2514195144176483
9,0.9639999866485596,0.2404811829328537
10,0.9639999866485596,0.21819740533828735
11,0.9639999866485596,0.21915313601493835
12,0.9639999866485596,0.20706787705421448
13,0.9637500047683716,0.2069011628627777
14,0.9642500281333923,0.20720583200454712
15,0.9641249775886536,0.20696350932121277
16,0.9647499918937683,0.20529673993587494
17,0.9645000100135803,0.20485129952430725
18,0.9641249775886536,0.20730310678482056
19,0.9637500047683716,0.20695164799690247
20,0.9643750190734863,0.20687752962112427
21,0.9638749957084656,0.2135539948940277
22,0.9641249775886536,0.20773692429065704
23,0.9641249775886536,0.20758067071437836
24,0.9645000100135803,0.20620329678058624
25,0.9636250138282776,0.210250124335289
26,0.9642500281333923,0.2068760246038437
27,0.9647499918937683,0.205272376537323
28,0.9642500281333923,0.20929178595542908
29,0.9642500281333923,0.2085404247045517
30,0.9641249775886536,0.20791764557361603
31,0.9638749957084656,0.20739693939685822
32,0.9639999866485596,0.2053092122077942
33,0.9639999866485596,0.2051241099834442
34,0.9642500281333923,0.20595544576644897
35,0.9643750190734863,0.20377598702907562
36,0.9637500047683716,0.2058258205652237
37,0.9645000100135803,0.2148260623216629
38,0.9639999866485596,0.21164609491825104
39,0.9642500281333923,0.20730216801166534
40,0.9641249775886536,0.20755690336227417
41,0.9641249775886536,0.2078857272863388
42,0.9642500281333923,0.20753279328346252
43,0.9643750190734863,0.20739302039146423
44,0.9641249775886536,0.2081339806318283
45,0.9643750190734863,0.20658645033836365
46,0.9641249775886536,0.20709338784217834
47,0.9641249775886536,0.20785276591777802
48,0.9641249775886536,0.2071353644132614
49,0.9643750190734863,0.20716452598571777
