,accuracy,loss
0,0.9297500252723694,30.714012145996094
1,0.9303749799728394,5.7790045738220215
2,0.9323750138282776,1.8160749673843384
3,0.9418749809265137,0.7748515605926514
4,0.9558749794960022,0.4239150881767273
5,0.9598749876022339,0.35061511397361755
6,0.9645000100135803,0.2611592411994934
7,0.9646250009536743,0.24939002096652985
8,0.9652500152587891,0.23276127874851227
9,0.9649999737739563,0.21355922520160675
10,0.9651250243186951,0.20601598918437958
11,0.9651250243186951,0.20647820830345154
12,0.965499997138977,0.20302285254001617
13,0.965499997138977,0.20423731207847595
14,0.9652500152587891,0.2023937851190567
15,0.9653750061988831,0.2013666331768036
16,0.9653750061988831,0.19947558641433716
17,0.9652500152587891,0.2018081694841385
18,0.9652500152587891,0.20233428478240967
19,0.965624988079071,0.20029202103614807
20,0.965499997138977,0.20218968391418457
21,0.965499997138977,0.20235103368759155
22,0.9653750061988831,0.203139990568161
23,0.9653750061988831,0.20259492099285126
24,0.9652500152587891,0.20345668494701385
25,0.9652500152587891,0.20301620662212372
26,0.9652500152587891,0.20341242849826813
27,0.9652500152587891,0.20219476521015167
28,0.9653750061988831,0.20277085900306702
29,0.9653750061988831,0.20267345011234283
30,0.9658750295639038,0.20023661851882935
31,0.9653750061988831,0.20288001000881195
32,0.9653750061988831,0.20287232100963593
33,0.9653750061988831,0.20262545347213745
34,0.9653750061988831,0.20263540744781494
35,0.9653750061988831,0.20306608080863953
36,0.9653750061988831,0.20249468088150024
37,0.9653750061988831,0.20275558531284332
38,0.9653750061988831,0.20262490212917328
39,0.9653750061988831,0.20267972350120544
40,0.9653750061988831,0.20295757055282593
41,0.9653750061988831,0.2024722397327423
42,0.9653750061988831,0.2029237002134323
43,0.9653750061988831,0.20255567133426666
44,0.9653750061988831,0.20257189869880676
45,0.9653750061988831,0.2025991678237915
46,0.9653750061988831,0.20235241949558258
47,0.9653750061988831,0.20245236158370972
48,0.9653750061988831,0.2027798891067505
49,0.9653750061988831,0.2024400234222412
