,accuracy,loss
0,0.9279999732971191,13.088107109069824
1,0.937624990940094,4.609729290008545
2,0.9384999871253967,3.6323819160461426
3,0.9366250038146973,2.625808000564575
4,0.940500020980835,2.279320001602173
5,0.9419999718666077,1.853663682937622
6,0.9438750147819519,1.4207119941711426
7,0.9443749785423279,1.069656491279602
8,0.9461249709129333,1.005982756614685
9,0.9493749737739563,0.7419867515563965
10,0.9496250152587891,0.7291132211685181
11,0.9539999961853027,0.5202499032020569
12,0.952875018119812,0.4533807635307312
13,0.9574999809265137,0.31426483392715454
14,0.9541249871253967,0.3641798794269562
15,0.9593750238418579,0.26380613446235657
16,0.9647499918937683,0.19165951013565063
17,0.9645000100135803,0.1706913411617279
18,0.9661250114440918,0.1592068374156952
19,0.9643750190734863,0.1698390245437622
20,0.9648749828338623,0.16513293981552124
21,0.9666249752044678,0.15709787607192993
22,0.9666249752044678,0.15153920650482178
23,0.9679999947547913,0.1405179351568222
24,0.9664999842643738,0.1477290540933609
25,0.9668750166893005,0.1439983993768692
26,0.9662500023841858,0.13974124193191528
27,0.9672499895095825,0.1460387110710144
28,0.968500018119812,0.13113076984882355
29,0.968625009059906,0.13544656336307526
30,0.9664999842643738,0.1446073353290558
31,0.9679999947547913,0.12718406319618225
32,0.9692500233650208,0.12571890652179718
33,0.9682499766349792,0.13052135705947876
34,0.968625009059906,0.12211166322231293
35,0.968999981880188,0.12608037889003754
36,0.9693750143051147,0.12423642724752426
37,0.9692500233650208,0.11661145091056824
38,0.9706249833106995,0.1254124790430069
39,0.9721249938011169,0.12058772891759872
40,0.9706249833106995,0.11403680592775345
41,0.9728749990463257,0.10887189954519272
42,0.9701250195503235,0.12496563047170639
43,0.9708750247955322,0.11444050073623657
44,0.9742500185966492,0.0955386608839035
45,0.96875,0.12244231253862381
46,0.9733750224113464,0.09952222555875778
47,0.9714999794960022,0.1100253090262413
48,0.9731249809265137,0.10262826830148697
49,0.9722499847412109,0.09724104404449463
