,accuracy,loss
0,0.9304999709129333,11.630178451538086
1,0.9347500205039978,5.904411315917969
2,0.937125027179718,4.300950050354004
3,0.9381250143051147,3.590492010116577
4,0.940750002861023,2.853942394256592
5,0.940500020980835,2.5423943996429443
6,0.9401249885559082,2.302598476409912
7,0.9443749785423279,1.4909833669662476
8,0.9436249732971191,1.2529617547988892
9,0.9465000033378601,1.2701226472854614
10,0.9477499723434448,0.8607276678085327
11,0.949874997138977,0.7858182787895203
12,0.9516249895095825,0.5885400176048279
13,0.9580000042915344,0.4524388015270233
14,0.9586250185966492,0.3425692617893219
15,0.9558749794960022,0.3089964985847473
16,0.9611250162124634,0.2320707142353058
17,0.9628750085830688,0.20685678720474243
18,0.9606249928474426,0.20217281579971313
19,0.9618750214576721,0.1788889616727829
20,0.9639999866485596,0.16444934904575348
21,0.9662500023841858,0.15117517113685608
22,0.9641249775886536,0.15461376309394836
23,0.9678750038146973,0.14889463782310486
24,0.9670000076293945,0.14016926288604736
25,0.9671249985694885,0.1395816206932068
26,0.9681249856948853,0.1338161677122116
27,0.9667500257492065,0.14943784475326538
28,0.9668750166893005,0.13538780808448792
29,0.965749979019165,0.13956549763679504
30,0.9658750295639038,0.13247554004192352
31,0.9676250219345093,0.13614073395729065
32,0.9700000286102295,0.13078169524669647
33,0.9700000286102295,0.11976806074380875
34,0.968625009059906,0.1263502985239029
35,0.9696249961853027,0.12305372953414917
36,0.9682499766349792,0.1230573058128357
37,0.9728749990463257,0.1091841384768486
38,0.9708750247955322,0.11708016693592072
39,0.9722499847412109,0.11206860840320587
40,0.9692500233650208,0.117558553814888
41,0.9708750247955322,0.11821030080318451
42,0.9708750247955322,0.10771246999502182
43,0.968625009059906,0.11828731000423431
44,0.972000002861023,0.10753898322582245
45,0.9722499847412109,0.10699713975191116
46,0.9722499847412109,0.10326182097196579
47,0.9726250171661377,0.10786890983581543
48,0.9736250042915344,0.10617130249738693
49,0.9735000133514404,0.09920033812522888
