,accuracy,loss,training_time
0,0.8787500262260437,2.0165154933929443,89.55387091636658
1,0.9598749876022339,0.6307235360145569,89.55387091636658
2,0.9618750214576721,0.35034143924713135,89.55387091636658
3,0.9623749852180481,0.28696781396865845,89.55387091636658
4,0.9633749723434448,0.2735016942024231,89.55387091636658
5,0.9626250267028809,0.279022753238678,89.55387091636658
6,0.9622499942779541,0.27437078952789307,89.55387091636658
7,0.9626250267028809,0.2779502868652344,89.55387091636658
8,0.9638749957084656,0.2606143355369568,89.55387091636658
9,0.9628750085830688,0.25992417335510254,89.55387091636658
10,0.9628750085830688,0.2561824917793274,89.55387091636658
11,0.9620000123977661,0.2531215250492096,89.55387091636658
12,0.9637500047683716,0.24708637595176697,89.55387091636658
13,0.9633749723434448,0.24140526354312897,89.55387091636658
14,0.9631249904632568,0.23721225559711456,89.55387091636658
15,0.9639999866485596,0.23585352301597595,89.55387091636658
16,0.9636250138282776,0.23675881326198578,89.55387091636658
17,0.9637500047683716,0.2317635715007782,89.55387091636658
18,0.9636250138282776,0.22900135815143585,89.55387091636658
19,0.9637500047683716,0.22749008238315582,89.55387091636658
20,0.9639999866485596,0.22450381517410278,89.55387091636658
21,0.9641249775886536,0.21932518482208252,89.55387091636658
22,0.9641249775886536,0.2135484516620636,89.55387091636658
23,0.9639999866485596,0.21696551144123077,89.55387091636658
24,0.9642500281333923,0.21172989904880524,89.55387091636658
25,0.9641249775886536,0.21291042864322662,89.55387091636658
26,0.9639999866485596,0.2150915265083313,89.55387091636658
27,0.9638749957084656,0.20905372500419617,89.55387091636658
28,0.9641249775886536,0.2132689654827118,89.55387091636658
29,0.9637500047683716,0.2055756151676178,89.55387091636658
30,0.9641249775886536,0.20830801129341125,89.55387091636658
31,0.9641249775886536,0.20792469382286072,89.55387091636658
32,0.9642500281333923,0.2092777043581009,89.55387091636658
33,0.9638749957084656,0.2071821689605713,89.55387091636658
34,0.9641249775886536,0.20645742118358612,89.55387091636658
35,0.9641249775886536,0.20266301929950714,89.55387091636658
36,0.9639999866485596,0.20497314631938934,89.55387091636658
37,0.9641249775886536,0.2024967223405838,89.55387091636658
38,0.9639999866485596,0.19862313568592072,89.55387091636658
39,0.9641249775886536,0.20383714139461517,89.55387091636658
40,0.9641249775886536,0.19776353240013123,89.55387091636658
41,0.9639999866485596,0.19316710531711578,89.55387091636658
42,0.9641249775886536,0.19851449131965637,89.55387091636658
43,0.9641249775886536,0.19480766355991364,89.55387091636658
44,0.9641249775886536,0.1960979700088501,89.55387091636658
45,0.9639999866485596,0.20081181824207306,89.55387091636658
46,0.9641249775886536,0.20278173685073853,89.55387091636658
47,0.9641249775886536,0.1993851214647293,89.55387091636658
48,0.9639999866485596,0.19229574501514435,89.55387091636658
49,0.9641249775886536,0.19913941621780396,89.55387091636658
