,accuracy,loss
0,0.9337499737739563,9.376888275146484
1,0.934374988079071,6.717126369476318
2,0.9362499713897705,4.935946941375732
3,0.9396250247955322,3.9096052646636963
4,0.9390000104904175,3.5618104934692383
5,0.9402499794960022,2.4786295890808105
6,0.9423750042915344,2.436915874481201
7,0.9411249756813049,1.9080755710601807
8,0.9452499747276306,1.7117377519607544
9,0.9465000033378601,1.416830062866211
10,0.9466249942779541,1.0868929624557495
11,0.9473749995231628,0.9459905624389648
12,0.9487500190734863,0.7813515067100525
13,0.952875018119812,0.5518805980682373
14,0.949999988079071,0.48859938979148865
15,0.9613749980926514,0.2564452588558197
16,0.9648749828338623,0.17642246186733246
17,0.9647499918937683,0.17707660794258118
18,0.9645000100135803,0.16273051500320435
19,0.9641249775886536,0.17134228348731995
20,0.9648749828338623,0.16906395554542542
21,0.9643750190734863,0.1926322877407074
22,0.9647499918937683,0.15842938423156738
23,0.9648749828338623,0.15252263844013214
24,0.9673749804496765,0.1399427205324173
25,0.965499997138977,0.14915181696414948
26,0.9658750295639038,0.1459125429391861
27,0.965624988079071,0.14149536192417145
28,0.968625009059906,0.14700736105442047
29,0.9667500257492065,0.1374116837978363
30,0.9663749933242798,0.1433018296957016
31,0.969124972820282,0.138372540473938
32,0.9693750143051147,0.1269211769104004
33,0.9667500257492065,0.136964350938797
34,0.9661250114440918,0.1430860310792923
35,0.9702500104904175,0.12575000524520874
36,0.9666249752044678,0.14177235960960388
37,0.9679999947547913,0.12435171753168106
38,0.9703750014305115,0.1188141405582428
39,0.9704999923706055,0.12222085893154144
40,0.968500018119812,0.12168916314840317
41,0.9706249833106995,0.11962510645389557
42,0.9706249833106995,0.11163671314716339
43,0.9697499871253967,0.11962821334600449
44,0.9697499871253967,0.1219482347369194
45,0.9693750143051147,0.11809422820806503
46,0.9707499742507935,0.10964889824390411
47,0.9702500104904175,0.10830724239349365
48,0.9716249704360962,0.11000377684831619
49,0.9735000133514404,0.1104249358177185
