,accuracy,loss
0,0.9347500205039978,6.828152656555176
1,0.9359999895095825,3.8290421962738037
2,0.9394999742507935,3.1902379989624023
3,0.9403749704360962,2.4018304347991943
4,0.9415000081062317,2.0343732833862305
5,0.9445000290870667,1.653682827949524
6,0.9445000290870667,1.2331914901733398
7,0.9459999799728394,1.233132243156433
8,0.9457499980926514,0.9592856764793396
9,0.9492499828338623,0.6902586817741394
10,0.9520000219345093,0.6939995884895325
11,0.9542499780654907,0.5138972997665405
12,0.9556249976158142,0.4337312877178192
13,0.9541249871253967,0.4209284782409668
14,0.9578750133514404,0.34493809938430786
15,0.9616249799728394,0.22376245260238647
16,0.9635000228881836,0.22103852033615112
17,0.965624988079071,0.18715615570545197
18,0.965624988079071,0.18514569103717804
19,0.9660000205039978,0.15806721150875092
20,0.9693750143051147,0.1364780217409134
21,0.9682499766349792,0.14153820276260376
22,0.9678750038146973,0.14691050350666046
23,0.9695000052452087,0.11975882947444916
24,0.9706249833106995,0.12255123257637024
25,0.9733750224113464,0.10711492598056793
26,0.9704999923706055,0.11738855391740799
27,0.9706249833106995,0.11604409664869308
28,0.9712499976158142,0.1202060654759407
29,0.9716249704360962,0.1108991950750351
30,0.9738749861717224,0.10089731961488724
31,0.9728749990463257,0.10578999668359756
32,0.9750000238418579,0.09700247645378113
33,0.9733750224113464,0.10973254591226578
34,0.9750000238418579,0.09511574357748032
35,0.9763749837875366,0.08895805478096008
36,0.9760000109672546,0.09166432172060013
37,0.9752500057220459,0.09702075272798538
38,0.9742500185966492,0.10664773732423782
39,0.9773749709129333,0.0860954001545906
40,0.9768750071525574,0.08861291408538818
41,0.9776250123977661,0.08489705622196198
42,0.9791250228881836,0.08160947263240814
43,0.9775000214576721,0.08498822897672653
44,0.9787499904632568,0.0812368169426918
45,0.9808750152587891,0.07302656024694443
46,0.9801250100135803,0.08301811665296555
47,0.9772499799728394,0.08625344187021255
48,0.9804999828338623,0.06703732162714005
49,0.9806249737739563,0.07817371934652328
