,accuracy,loss
0,0.9301249980926514,14.2853364944458
1,0.9346250295639038,5.396293640136719
2,0.937125027179718,4.424308776855469
3,0.9383749961853027,3.364983320236206
4,0.9369999766349792,3.2074646949768066
5,0.9416249990463257,2.193833589553833
6,0.9408749938011169,2.1891345977783203
7,0.9419999718666077,1.950055718421936
8,0.9433749914169312,1.4373488426208496
9,0.9416249990463257,1.2963414192199707
10,0.9467499852180481,0.8261387944221497
11,0.9453750252723694,0.9628670811653137
12,0.9465000033378601,0.7466556429862976
13,0.9502500295639038,0.5086076259613037
14,0.9523749947547913,0.4181147813796997
15,0.9564999938011169,0.3226054012775421
16,0.9612500071525574,0.23041848838329315
17,0.9622499942779541,0.19121256470680237
18,0.9613749980926514,0.1812848001718521
19,0.9646250009536743,0.1725517362356186
20,0.9641249775886536,0.1605725884437561
21,0.9643750190734863,0.15985162556171417
22,0.965749979019165,0.15043684840202332
23,0.9648749828338623,0.1506708562374115
24,0.9664999842643738,0.1449742168188095
25,0.9660000205039978,0.15233463048934937
26,0.9700000286102295,0.13907243311405182
27,0.9701250195503235,0.14212831854820251
28,0.9664999842643738,0.15686099231243134
29,0.9653750061988831,0.16635750234127045
30,0.96875,0.13295280933380127
31,0.969124972820282,0.13163815438747406
32,0.9693750143051147,0.12272534519433975
33,0.9701250195503235,0.12131636589765549
34,0.9695000052452087,0.13594932854175568
35,0.9708750247955322,0.12637054920196533
36,0.9708750247955322,0.12505541741847992
37,0.9713749885559082,0.11782953888177872
38,0.9742500185966492,0.10830522328615189
39,0.9716249704360962,0.1098686158657074
40,0.9739999771118164,0.10547000914812088
41,0.9752500057220459,0.10112999379634857
42,0.9713749885559082,0.11485522240400314
43,0.9727500081062317,0.11189913749694824
44,0.9735000133514404,0.10230370610952377
45,0.9729999899864197,0.1134551614522934
46,0.9750000238418579,0.09646134823560715
47,0.9745000004768372,0.10823380947113037
48,0.9750000238418579,0.09738761931657791
49,0.9781249761581421,0.08713793009519577
