,accuracy,loss
0,0.9368749856948853,8.61786937713623
1,0.9362499713897705,3.747061014175415
2,0.9363750219345093,3.2065300941467285
3,0.9412500262260437,2.6556947231292725
4,0.940500020980835,2.0696592330932617
5,0.9443749785423279,1.751969337463379
6,0.9448750019073486,1.2938352823257446
7,0.9456250071525574,1.2567248344421387
8,0.9431250095367432,1.092208981513977
9,0.9471250176429749,0.8430205583572388
10,0.949999988079071,0.728560209274292
11,0.9493749737739563,0.6384727358818054
12,0.953249990940094,0.4865109324455261
13,0.9516249895095825,0.49659523367881775
14,0.9542499780654907,0.38698309659957886
15,0.9599999785423279,0.23305997252464294
16,0.9624999761581421,0.20653626322746277
17,0.9626250267028809,0.1944916546344757
18,0.9637500047683716,0.19733980298042297
19,0.9658750295639038,0.17162463068962097
20,0.9627500176429749,0.19084304571151733
21,0.9651250243186951,0.16405904293060303
22,0.9664999842643738,0.15266892313957214
23,0.9663749933242798,0.14272549748420715
24,0.9662500023841858,0.13483476638793945
25,0.968500018119812,0.13600215315818787
26,0.9674999713897705,0.14424550533294678
27,0.9668750166893005,0.13396601378917694
28,0.968625009059906,0.12876267731189728
29,0.9706249833106995,0.12476426362991333
30,0.9706249833106995,0.12185303866863251
31,0.9703750014305115,0.11803364753723145
32,0.968999981880188,0.11911626160144806
33,0.9704999923706055,0.11484144628047943
34,0.9716249704360962,0.11081407964229584
35,0.9707499742507935,0.10873371362686157
36,0.9702500104904175,0.11272717267274857
37,0.9704999923706055,0.1103961318731308
38,0.9700000286102295,0.11102118343114853
39,0.9707499742507935,0.10681058466434479
40,0.9737499952316284,0.09591887146234512
41,0.9729999899864197,0.0975339338183403
42,0.9733750224113464,0.09832193702459335
43,0.9743750095367432,0.0961449071764946
44,0.9747499823570251,0.09269150346517563
45,0.9722499847412109,0.09729674458503723
46,0.9743750095367432,0.08937782049179077
47,0.9754999876022339,0.08900310099124908
48,0.9763749837875366,0.09003231674432755
49,0.9773749709129333,0.08427955210208893
