,accuracy,loss,training_time
0,0.9297500252723694,5.461594581604004,30.87917470932007
1,0.9497500061988831,0.5240545272827148,30.87917470932007
2,0.9503750205039978,0.5091894268989563,30.87917470932007
3,0.9488750100135803,0.5377283096313477,30.87917470932007
4,0.9522500038146973,0.5120939016342163,30.87917470932007
5,0.9502500295639038,0.5194411277770996,30.87917470932007
6,0.9461249709129333,0.5801463723182678,30.87917470932007
7,0.953499972820282,0.516743004322052,30.87917470932007
8,0.949874997138977,0.4779798686504364,30.87917470932007
9,0.9509999752044678,0.4800416827201843,30.87917470932007
10,0.9517499804496765,0.4082527160644531,30.87917470932007
11,0.9520000219345093,0.4528283178806305,30.87917470932007
12,0.9524999856948853,0.42694389820098877,30.87917470932007
13,0.9513750076293945,0.4651249051094055,30.87917470932007
14,0.9502500295639038,0.470609575510025,30.87917470932007
15,0.9514999985694885,0.4417102336883545,30.87917470932007
16,0.9536250233650208,0.38752397894859314,30.87917470932007
17,0.9526249766349792,0.366626501083374,30.87917470932007
18,0.953249990940094,0.363132506608963,30.87917470932007
19,0.9513750076293945,0.4540148675441742,30.87917470932007
20,0.9503750205039978,0.3785209059715271,30.87917470932007
21,0.9526249766349792,0.41477644443511963,30.87917470932007
22,0.9558749794960022,0.33998075127601624,30.87917470932007
23,0.9548749923706055,0.35726574063301086,30.87917470932007
24,0.9553750157356262,0.3212302327156067,30.87917470932007
25,0.9526249766349792,0.3610530197620392,30.87917470932007
26,0.9576249718666077,0.3197783827781677,30.87917470932007
27,0.9566249847412109,0.3087911903858185,30.87917470932007
28,0.9573749899864197,0.30004921555519104,30.87917470932007
29,0.9556249976158142,0.28378432989120483,30.87917470932007
30,0.9573749899864197,0.2572575509548187,30.87917470932007
31,0.956250011920929,0.26911795139312744,30.87917470932007
32,0.9576249718666077,0.2683418393135071,30.87917470932007
33,0.9580000042915344,0.2780973017215729,30.87917470932007
34,0.9624999761581421,0.23136566579341888,30.87917470932007
35,0.9599999785423279,0.23962709307670593,30.87917470932007
36,0.9598749876022339,0.24516995251178741,30.87917470932007
37,0.9626250267028809,0.22375443577766418,30.87917470932007
38,0.9624999761581421,0.2104829102754593,30.87917470932007
39,0.9613749980926514,0.21729931235313416,30.87917470932007
40,0.9627500176429749,0.21470987796783447,30.87917470932007
41,0.9613749980926514,0.22532765567302704,30.87917470932007
42,0.9628750085830688,0.1967048943042755,30.87917470932007
43,0.965749979019165,0.1883426159620285,30.87917470932007
44,0.9629999995231628,0.18814831972122192,30.87917470932007
45,0.9646250009536743,0.18468759953975677,30.87917470932007
46,0.965499997138977,0.15863697230815887,30.87917470932007
47,0.9631249904632568,0.18137244880199432,30.87917470932007
48,0.9626250267028809,0.15949374437332153,30.87917470932007
49,0.9678750038146973,0.1512177437543869,30.87917470932007
